# DiskPar00 DiskPar01 DiskPar02 DiskPar03 DiskPar04 DiskPar10 DiskPar11 DiskPar12 DiskPar13 DiskPar14 DiskPar20 DiskPar21 DiskPar22 DiskPar23 DiskPar24 DiskPar30 DiskPar31 DiskPar32 DiskPar33 DiskPar34 SphrPar00 SphrPar01 SphrPar02 SphrPar03 SphrPar04 SphrPar05 SphrPar10 SphrPar11 SphrPar12 SphrPar13 SphrPar14 SphrPar15 Usun Vsun Wsun Sigma_maser vR_maser vPhi_maser vZ_maser Stellar_mass mass(R<60) mass(R<100) r200 m200 concentration94 R0 v0 vesc_R0 Kz likelihood N_chain
9.63479e+08 2.38787 0.3 0 0 8.84382e+07 3.77387 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04693e+11 0.5 0 1.8 0.075 2.1 7.8529e+06 1 1 3 21.3882 0 0.0087061 0.0149295 0.00706652 0.00723847 -0.00245213 -0.000856568 0.000155624 6.37848e+10 6.42287e+11 9.44688e+11 240.062 1.59435e+12 14.9447 8.13097 231.841 630.417 0.00204962 1606.62 2
9.88218e+08 2.76008 0.3 0 0 9.30651e+07 4.61133 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.09785e+11 0.5 0 1.8 0.075 2.1 6.4822e+06 1 1 3 21.2404 0 0.00938725 0.0158826 0.00720872 0.00711411 -0.00442917 -0.0016221 4.43864e-05 8.15482e+10 5.52187e+11 7.97401e+11 222.806 1.27467e+12 13.8462 8.43812 236.489 592.534 0.00239372 1600.78 9
1.03583e+09 2.62481 0.3 0 0 1.01426e+08 4.16055 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.87924e+10 0.5 0 1.8 0.075 2.1 1.07233e+07 1 1 3 16.2916 0 0.0083783 0.0159327 0.00774261 0.00655797 -0.00244275 -0.00225157 0.000998935 7.48883e+10 5.1622e+11 7.19078e+11 210 1.0673e+12 16.9019 8.35961 237.529 572.118 0.00232203 1601.27 7
1.00278e+09 2.42564 0.3 0 0 7.36785e+07 4.49711 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.57794e+10 0.5 0 1.8 0.075 2.1 6.71417e+06 1 1 3 21.9375 0 0.00825117 0.0137506 0.00615873 0.00657956 -0.00181292 -0.00304982 0.00120825 6.69828e+10 5.88493e+11 8.64413e+11 231.708 1.43361e+12 14.0424 8.01776 227.677 608.328 0.00217524 1605.23 8
9.59361e+08 2.52033 0.3 0 0 1.39474e+08 3.31224 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.33331e+10 0.5 0 1.8 0.075 2.1 7.60328e+06 1 1 3 20.9586 0 0.00783719 0.0135367 0.00766559 0.00682998 -0.00174548 -0.000571777 -0.000389309 6.82322e+10 6.05018e+11 8.8292e+11 232.862 1.4551e+12 14.7538 8.21081 233.656 614.573 0.00216762 1604.8 11
1.07188e+09 2.57836 0.3 0 0 1.37698e+08 3.82921 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.21497e+10 0.5 0 1.8 0.075 2.1 4.19362e+06 1 1 3 28.9902 0 0.00849892 0.0135135 0.00769836 0.00737085 -0.00280875 -0.000385649 0.00278177 7.76806e+10 6.52019e+11 9.98957e+11 251.902 1.84213e+12 11.6261 8.37924 234.955 645.287 0.00229763 1601.78 4
8.39653e+08 2.58261 0.3 0 0 2.20188e+08 2.91208 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.12767e+10 0.5 0 1.8 0.075 2.1 7.41275e+06 1 1 3 20.9957 0 0.00828322 0.0137842 0.00549119 0.00735527 -0.00388533 -0.00171003 0.0027326 6.70634e+10 5.92343e+11 8.64515e+11 230.931 1.41904e+12 14.6066 8.19703 231.163 608.369 0.00213062 1602.79 4
8.90686e+08 2.70743 0.3 0 0 2.54649e+08 2.98849 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.09894e+11 0.5 0 1.8 0.075 2.1 4.0949e+06 1 1 3 29.4586 0 0.0094706 0.0144322 0.00748792 0.00720748 -0.00443847 -0.00170849 0.00286547 7.71339e+10 6.56045e+11 1.00841e+12 253.359 1.87407e+12 11.5145 8.27306 235.012 648.718 0.00232855 1604.49 14
9.16621e+08 2.45772 0.3 0 0 2.15269e+08 2.71486 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.5475e+10 0.5 0 1.8 0.075 2.1 5.22704e+06 1 1 3 25.5455 0 0.00794355 0.0117289 0.00850819 0.00612032 -0.000556625 -0.000239307 0.00397532 6.5279e+10 6.2064e+11 9.36546e+11 242.824 1.64983e+12 12.7042 7.9512 226.931 626.753 0.00215007 1600.36 11
8.41752e+08 2.53274 0.3 0 0 2.36549e+08 2.80346 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.08775e+11 0.5 0 1.8 0.075 2.1 6.4281e+06 1 1 3 21.961 0 0.0067724 0.0133808 0.00730514 0.00702132 -6.16317e-05 -0.00199891 0.00417772 6.73295e+10 5.67736e+11 8.32624e+11 228.123 1.36806e+12 13.8 8.05373 228.426 598.941 0.00214066 1601.99 21
8.80923e+08 2.31355 0.3 0 0 1.70122e+08 2.6772 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04864e+11 0.5 0 1.8 0.075 2.1 8.23593e+06 1 1 3 21.0385 0 0.00995028 0.0150637 0.00750463 0.00792189 -0.00287342 -0.00203186 0.000735201 5.8656e+10 6.44771e+11 9.4876e+11 240.39 1.60094e+12 15.2292 8.04958 229.233 630.082 0.00191744 1601.51 4
8.85186e+08 2.61616 0.3 0 0 2.27284e+08 2.98321 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.43238e+10 0.5 0 1.8 0.075 2.1 9.17846e+06 1 1 3 18.397 0 0.00920248 0.0151407 0.00719521 0.0062013 -0.00276713 -0.00286374 0.000161811 7.11933e+10 5.62584e+11 8.01743e+11 221.507 1.25238e+12 15.8963 8.41369 236.707 592.772 0.00214161 1605.3 1
8.52119e+08 2.67115 0.3 0 0 2.94383e+08 2.83673 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.15598e+10 0.5 0 1.8 0.075 2.1 7.31576e+06 1 1 3 20.8629 0 0.00762898 0.0137203 0.00604442 0.00775975 -0.00411152 -0.0039517 -0.000143404 7.23522e+10 5.83896e+11 8.48155e+11 228.754 1.37929e+12 14.5297 8.38094 235.422 604.812 0.00219395 1598.16 6
8.49565e+08 2.80503 0.3 0 0 2.64888e+08 3.10937 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.10204e+11 0.5 0 1.8 0.075 2.1 4.26484e+06 1 1 3 26.2323 0 0.0082528 0.0141159 0.00836427 0.00816625 -0.00309883 -0.00124806 -0.000790078 7.99414e+10 5.5808e+11 8.33518e+11 230.965 1.41969e+12 11.7052 8.20969 232.206 601.604 0.00243424 1600.57 2
8.70583e+08 2.75057 0.3 0 0 1.94798e+08 3.11203 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.00239e+11 0.5 0 1.8 0.075 2.1 5.42172e+06 1 1 3 23.9551 0 0.00900705 0.0146123 0.00766049 0.0066747 -0.00309947 -0.00194247 -0.00115768 7.41892e+10 5.79382e+11 8.58095e+11 232.321 1.4449e+12 12.8918 8.14764 231.538 608.024 0.00236655 1603.55 1
1.0222e+09 2.40978 0.3 0 0 2.22157e+08 2.83083 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.49206e+10 0.5 0 1.8 0.075 2.1 4.5849e+06 1 1 3 27.2312 0 0.0106835 0.0147547 0.00694697 0.0066702 -0.00525568 -0.00317682 -0.00121533 6.89541e+10 6.23152e+11 9.48125e+11 245.343 1.70177e+12 12.0523 8.13988 229.348 629.303 0.00212039 1604.42 23
9.56831e+08 2.46966 0.3 0 0 2.6109e+08 2.84117 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.85609e+10 0.5 0 1.8 0.075 2.1 5.43824e+06 1 1 3 24.9197 0 0.0108635 0.0142478 0.00793059 0.00667586 -0.00352693 -0.000914085 -0.000503461 6.98088e+10 6.19175e+11 9.28004e+11 241.129 1.6156e+12 12.9074 8.1288 231.836 625.703 0.0021886 1603.56 12
8.13911e+08 2.90536 0.3 0 0 2.52802e+08 3.09164 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.18897e+11 0.5 0 1.8 0.075 2.1 3.49803e+06 1 1 3 30.1756 0 0.00707874 0.0159674 0.00746225 0.00608423 -0.00182927 -0.00105596 -0.00077546 8.09838e+10 5.99551e+11 9.18799e+11 243.843 1.67082e+12 10.8017 8.25483 232.006 625.179 0.00244514 1598.05 5
8.29633e+08 2.5249 0.3 0 0 2.64691e+08 2.67772 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.51116e+10 0.5 0 1.8 0.075 2.1 9.80491e+06 1 1 3 18.1178 0 0.00992981 0.0158923 0.00870495 0.00646659 -0.00235617 -0.000762292 -0.00138747 6.56456e+10 5.7362e+11 8.19075e+11 223.467 1.28595e+12 16.3161 8.31235 234.035 596.533 0.00201974 1604.46 11
8.65566e+08 2.50032 0.3 0 0 3.03199e+08 2.63427 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.25408e+10 0.5 0 1.8 0.075 2.1 9.5e+06 1 1 3 16.4948 0 0.00922309 0.0130675 0.00925474 0.00726326 -0.00348974 0.000289673 0.00160734 6.74763e+10 4.69171e+11 6.54891e+11 202.551 9.57664e+11 16.1142 7.95518 228.74 549.956 0.00220448 1598.55 1
8.3528e+08 2.46565 0.3 0 0 3.22191e+08 2.49835 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.3955e+10 0.5 0 1.8 0.075 2.1 1.01898e+07 1 1 3 17.4348 0 0.00861944 0.0154931 0.0117414 0.00641784 -0.00268868 0.00218454 0.00181679 6.40245e+10 5.49974e+11 7.80572e+11 218.6 1.20368e+12 16.5659 8.20857 232.114 585.588 0.00201138 1595.48 1
9.23878e+08 2.46326 0.3 0 0 2.80727e+08 2.68667 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.61835e+10 0.5 0 1.8 0.075 2.1 8.04801e+06 1 1 3 18.598 0 0.00880879 0.01593 0.00866263 0.00713748 -0.00206061 0.00193043 0.000855473 6.76378e+10 5.08649e+11 7.24399e+11 212.735 1.10934e+12 15.0906 8.12717 229.315 568.262 0.00211854 1600.5 18
8.1972e+08 2.61472 0.3 0 0 3.30362e+08 2.65282 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.53403e+10 0.5 0 1.8 0.075 2.1 7.40564e+06 1 1 3 21.6618 0 0.009592 0.0131338 0.00741191 0.00747674 -0.00254016 -0.000953605 0.00299047 6.94278e+10 6.29674e+11 9.24306e+11 237.907 1.55162e+12 14.6008 8.33077 236.163 625.618 0.00213003 1603 13
7.06563e+08 2.61093 0.3 0 0 2.97062e+08 2.65348 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.01508e+11 0.5 0 1.8 0.075 2.1 9.53867e+06 1 1 3 18.4203 0 0.00935458 0.0137224 0.0083408 0.00628227 -0.00191282 -0.00243433 0.00298749 6.44714e+10 5.76534e+11 8.25903e+11 224.545 1.30458e+12 16.1407 8.23452 231.732 598.18 0.00202126 1600.26 25
8.10013e+08 2.69136 0.3 0 0 2.26725e+08 2.86695 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.65544e+10 0.5 0 1.8 0.075 2.1 1.05349e+07 1 1 3 16.9585 0 0.00875021 0.0138919 0.00674765 0.00768661 0.000398902 -0.00228263 0.00352227 6.9193e+10 5.42341e+11 7.63957e+11 216.073 1.1624e+12 16.785 8.23639 235.267 583.935 0.00220757 1601.64 7
7.69601e+08 2.66831 0.3 0 0 1.91734e+08 3.03301 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.87324e+10 0.5 0 1.8 0.075 2.1 9.20725e+06 1 1 3 18.3479 0 0.00876996 0.0122574 0.00818884 0.00672728 -0.00186711 -0.000617529 0.00311522 6.63261e+10 5.56438e+11 7.94678e+11 220.863 1.24161e+12 15.9167 8.0356 230.618 591.678 0.00222208 1604.02 3
9.04132e+08 2.50448 0.3 0 0 1.6839e+08 3.07444 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.33321e+10 0.5 0 1.8 0.075 2.1 8.03585e+06 1 1 3 20.1369 0 0.00882605 0.0131685 0.0075697 0.00661544 -0.00291411 -0.00172916 5.00209e-05 6.50597e+10 5.86537e+11 8.51436e+11 228.821 1.38073e+12 15.0819 8.14276 230.412 604.915 0.00211815 1605.22 15
8.06527e+08 2.43225 0.3 0 0 1.19637e+08 3.28091 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.0258e+11 0.5 0 1.8 0.075 2.1 9.71333e+06 1 1 3 19.9045 0 0.00868843 0.0140061 0.00769897 0.00733745 -0.00297056 -0.000203137 0.00275709 5.92329e+10 6.74283e+11 9.84995e+11 243.018 1.65385e+12 16.2563 8.31127 233.056 640.087 0.0018862 1601.7 16
9.52831e+08 2.61164 0.3 0 0 9.01844e+07 4.04374 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.52992e+10 0.5 0 1.8 0.075 2.1 9.56168e+06 1 1 3 19.1936 0 0.0077607 0.013573 0.00607928 0.0069431 -0.00209854 -0.0032092 0.00237093 6.97035e+10 6.30143e+11 9.08428e+11 233.971 1.47602e+12 16.1556 8.23132 238.647 625.398 0.00228593 1600.61 3
7.67135e+08 2.5097 0.3 0 0 7.54684e+07 4.29676 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.99555e+10 0.5 0 1.8 0.075 2.1 1.66989e+07 1 1 3 13.7804 0 0.00980319 0.0129503 0.00651859 0.00754139 -0.00253055 -0.00308159 0.00211798 6.00398e+10 5.34814e+11 7.3666e+11 210.629 1.07684e+12 20.1033 8.08369 231.645 577.729 0.00204253 1603.5 2
8.54001e+08 2.474 0.3 0 0 1.18685e+08 3.47894 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.5208e+10 0.5 0 1.8 0.075 2.1 1.31427e+07 1 1 3 16.3176 0 0.00808828 0.0134202 0.0070407 0.00685876 -0.00159547 -0.00419729 0.00123358 6.23657e+10 6.05157e+11 8.54829e+11 225.927 1.32891e+12 18.3076 8.26527 236.938 609.907 0.00202892 1605.4 2
1.02653e+09 2.26331 0.3 0 0 8.87895e+07 3.81933 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.01541e+11 0.5 0 1.8 0.075 2.1 1.02388e+07 1 1 3 18.1576 0 0.00912818 0.0154643 0.00705444 0.00714256 -0.00264035 -0.00444718 0.00214155 6.22469e+10 5.95206e+11 8.53001e+11 227.403 1.35504e+12 16.5973 8.17427 232.443 606.209 0.00196007 1602.85 6
9.56729e+08 2.44577 0.3 0 0 1.37884e+08 3.39709 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.28964e+10 0.5 0 1.8 0.075 2.1 1.51792e+07 1 1 3 14.5534 0 0.00848465 0.0140306 0.00556908 0.00677189 -0.00024136 -0.00321634 0.00323751 6.44417e+10 5.51781e+11 7.64277e+11 214.283 1.13382e+12 19.3686 8.31088 238.168 585.742 0.0020806 1599.35 24
7.89277e+08 2.6851 0.3 0 0 1.343e+08 3.72723 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05564e+11 0.5 0 1.8 0.075 2.1 1.10024e+07 1 1 3 16.4564 0 0.00741226 0.0137864 0.00615649 0.00646382 -0.00195301 -0.00478031 0.00209052 6.89087e+10 5.31781e+11 7.45545e+11 213.521 1.12184e+12 17.0734 8.30558 232.685 577.397 0.00215085 1601.65 1
1.09341e+09 2.30146 0.3 0 0 1.08944e+08 3.59141 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.0172e+10 0.5 0 1.8 0.075 2.1 9.54617e+06 1 1 3 18.5921 0 0.00831933 0.014447 0.00708689 0.00659571 -0.00132146 -0.00494001 0.00115698 6.34577e+10 5.86209e+11 8.41905e+11 226.515 1.33922e+12 16.1452 8.21768 232.249 602.511 0.00202206 1601.15 6
1.02779e+09 2.42409 0.3 0 0 8.65777e+07 3.74607 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.06575e+10 0.5 0 1.8 0.075 2.1 6.32956e+06 1 1 3 23.355 0 0.0072994 0.0139499 0.00405498 0.00768821 -0.000368731 -0.00428556 0.00354335 6.56681e+10 6.25456e+11 9.30581e+11 240.243 1.59794e+12 13.7155 8.07153 229.466 625.81 0.00214305 1596.06 3
9.32762e+08 2.48001 0.3 0 0 9.92472e+07 3.70368 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.03161e+11 0.5 0 1.8 0.075 2.1 7.65963e+06 1 1 3 20.9412 0 0.00801337 0.0135768 0.0080618 0.00708838 -0.00324824 -0.00173609 0.00324541 6.58147e+10 6.05636e+11 8.84998e+11 233.187 1.46113e+12 14.7979 8.1746 230.832 613.92 0.00209303 1606.55 7
8.50405e+08 2.49352 0.3 0 0 7.18786e+07 4.39078 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.14392e+10 0.5 0 1.8 0.075 2.1 1.74569e+07 1 1 3 12.4009 0 0.00842054 0.0126133 0.00684387 0.00709935 -0.0039354 -0.0024306 0.00452778 6.20869e+10 4.53522e+11 6.12063e+11 194.357 8.45966e+11 20.4534 8.09278 227.752 538.314 0.00206254 1600.97 11
7.86831e+08 2.51508 0.3 0 0 9.06905e+07 3.91122 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.15725e+10 0.5 0 1.8 0.075 2.1 2.10095e+07 1 1 3 12.2703 0 0.00905761 0.0123659 0.00710519 0.00675674 -0.00397925 -0.00272031 0.00383104 6.01593e+10 5.20083e+11 7.05457e+11 205.72 1.00324e+12 21.9788 8.27973 235.637 569.663 0.00199157 1604.42 23
6.63443e+08 2.50592 0.3 0 0 6.14293e+07 4.0642 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.02044e+11 0.5 0 1.8 0.075 2.1 2.23106e+07 1 1 3 12.1347 0 0.00853666 0.0122683 0.00805382 0.00690233 -0.00207923 -0.00125308 0.00103857 5.36664e+10 5.29905e+11 7.20881e+11 207.624 1.03139e+12 22.4962 8.04995 231.087 574.123 0.00191775 1601.4 29
7.10143e+08 2.4263 0.3 0 0 7.90745e+07 3.6463 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.01786e+11 0.5 0 1.8 0.075 2.1 2.10205e+07 1 1 3 12.7064 0 0.00892128 0.0138426 0.00779835 0.00660296 -0.00375567 -0.000439869 0.00289589 5.39638e+10 5.51998e+11 7.55966e+11 212.112 1.09968e+12 21.9827 8.2325 233.287 582.638 0.00183083 1604.76 96
7.58446e+08 2.52785 0.3 0 0 6.92172e+07 4.40649 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.01291e+11 0.5 0 1.8 0.075 2.1 1.80703e+07 1 1 3 13.74 0 0.00902967 0.0138857 0.00661002 0.0074223 -0.00212106 -0.00201577 0.00158911 5.99422e+10 5.7035e+11 7.87048e+11 216.288 1.16592e+12 20.7292 8.21762 235.939 593.342 0.00200893 1605.59 46
9.34542e+08 2.25102 0.3 0 0 7.14037e+07 3.68432 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.10213e+10 0.5 0 1.8 0.075 2.1 1.30214e+07 1 1 3 16.9832 0 0.00750295 0.013384 0.00635118 0.00737626 -0.00317314 -0.00250035 0.00383951 5.59635e+10 6.42646e+11 9.17621e+11 233.426 1.46564e+12 18.2409 8.16647 234.067 625.167 0.00187345 1601.95 13
8.35253e+08 2.55024 0.3 0 0 7.17262e+07 4.25923 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.10362e+11 0.5 0 1.8 0.075 2.1 1.25386e+07 1 1 3 15.5228 0 0.0103777 0.0125375 0.00786334 0.00673791 -0.00468627 -0.00237474 0.00406031 6.41719e+10 5.28351e+11 7.36926e+11 211.962 1.09729e+12 17.9739 8.0651 230.706 576.183 0.0021302 1600.3 9
8.98794e+08 2.50685 0.3 0 0 7.91853e+07 4.44601 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.12592e+11 0.5 0 1.8 0.075 2.1 1.04066e+07 1 1 3 18.1283 0 0.00976614 0.0122692 0.00721271 0.00666353 -0.00267485 -0.00166395 0.00375293 6.73895e+10 6.0721e+11 8.68123e+11 228.8 1.3802e+12 16.7039 8.22222 235.854 613.197 0.00213012 1602.88 14
8.98354e+08 2.35191 0.3 0 0 1.08843e+08 3.16603 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.28518e+10 0.5 0 1.8 0.075 2.1 1.12481e+07 1 1 3 18.4233 0 0.00927566 0.0125189 0.00762843 0.00617465 -0.00357365 -0.000563821 0.00397762 5.83628e+10 6.62399e+11 9.56575e+11 238.724 1.56772e+12 17.2236 8.2623 235.243 634.473 0.00190256 1601.6 10
7.99127e+08 2.47776 0.3 0 0 1.49947e+08 3.0357 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.56667e+10 0.5 0 1.8 0.075 2.1 1.09477e+07 1 1 3 16.5396 0 0.00790444 0.0128503 0.00733087 0.00815484 -0.00255611 -0.00169842 0.0033691 6.00471e+10 5.25705e+11 7.41266e+11 213.464 1.12086e+12 17.0406 8.01215 226.143 573.797 0.0020199 1601.74 5
7.8042e+08 2.77936 0.3 0 0 1.52305e+08 3.32117 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05486e+11 0.5 0 1.8 0.075 2.1 1.31367e+07 1 1 3 15.1458 0 0.00829446 0.0148511 0.00644414 0.00872224 -0.00248503 -0.00251495 0.000875895 6.98589e+10 5.30541e+11 7.35182e+11 211.205 1.08577e+12 18.3039 8.34824 237.11 577.177 0.00220593 1601.96 6
7.42745e+08 2.5186 0.3 0 0 1.79516e+08 2.85906 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.20645e+11 0.5 0 1.8 0.075 2.1 1.17408e+07 1 1 3 17.2237 0 0.00921362 0.0142311 0.00613579 0.00660012 -0.00253643 -0.00206042 0.000812234 6.16149e+10 6.0697e+11 8.64272e+11 227.796 1.36227e+12 17.5152 8.27529 234.881 610.314 0.00194028 1603.61 19
8.84445e+08 2.48196 0.3 0 0 1.69892e+08 3.21775 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.52184e+10 0.5 0 1.8 0.075 2.1 9.5945e+06 1 1 3 18.208 0 0.00961663 0.0145717 0.00647335 0.00709107 -0.00406535 -0.00456124 0.00343475 6.57836e+10 5.68188e+11 8.11522e+11 222.687 1.27256e+12 16.1767 8.17611 232.524 595.411 0.00210161 1601.94 72
9.32233e+08 2.52249 0.3 0 0 1.82809e+08 2.99396 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.14349e+10 0.5 0 1.8 0.075 2.1 1.36969e+07 1 1 3 14.8699 0 0.00790226 0.0135581 0.00521441 0.0070735 -0.0029853 -0.00394562 0.00221235 6.68219e+10 5.28036e+11 7.31166e+11 210.634 1.07696e+12 18.6056 8.25713 237.375 575.994 0.00215017 1598.96 9
9.49999e+08 2.4923 0.3 0 0 1.62024e+08 3.37585 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.81308e+10 0.5 0 1.8 0.075 2.1 7.42628e+06 1 1 3 22.1527 0 0.00873838 0.0134349 0.00578607 0.00826 -0.00152892 -0.0031749 0.000854962 6.94399e+10 6.58114e+11 9.7101e+11 243.276 1.65903e+12 14.6166 8.26073 237.183 639.247 0.00216725 1601.39 15
7.63562e+08 2.62526 0.3 0 0 1.12391e+08 3.63 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.08126e+11 0.5 0 1.8 0.075 2.1 1.13735e+07 1 1 3 17.8579 0 0.00684596 0.0132893 0.00666562 0.00669503 -0.0010978 -0.002577 0.00315735 6.40329e+10 6.35237e+11 9.09365e+11 233.068 1.45903e+12 17.2976 8.30736 236.63 623.895 0.0020622 1604.5 21
8.37355e+08 2.63945 0.3 0 0 1.18271e+08 3.55196 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04382e+11 0.5 0 1.8 0.075 2.1 1.1716e+07 1 1 3 16.9628 0 0.00804637 0.0141873 0.00722484 0.00584224 0.000735316 -0.00143255 0.00291545 6.73541e+10 5.93843e+11 8.40467e+11 224.75 1.30829e+12 17.5008 8.26104 237.978 606.942 0.00217902 1601.2 21
9.27125e+08 2.6858 0.3 0 0 1.08862e+08 4.19689 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05505e+11 0.5 0 1.8 0.075 2.1 5.25779e+06 1 1 3 25.3973 0 0.00779945 0.0134095 0.00761301 0.00775922 -0.00290356 -0.00099602 0.00188359 7.54951e+10 6.2756e+11 9.40723e+11 242.651 1.64631e+12 12.7338 8.17676 232.815 631.229 0.00237589 1604.95 72
1.05362e+09 2.30665 0.3 0 0 1.13742e+08 3.54682 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.05414e+11 0.5 0 1.8 0.075 2.1 5.18021e+06 1 1 3 26.6302 0 0.00807737 0.0140578 0.00804206 0.00627077 -0.00239403 -0.000307426 0.00137701 6.56317e+10 6.64311e+11 1.01166e+12 251.776 1.83922e+12 12.6582 7.98979 228.867 647.098 0.00210512 1603.51 3
1.04138e+09 2.44357 0.3 0 0 1.40096e+08 3.34326 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.32996e+10 0.5 0 1.8 0.075 2.1 5.65575e+06 1 1 3 24.9448 0 0.00787192 0.0169073 0.00835623 0.00785534 -0.000755031 -0.000195277 -0.0016655 6.9234e+10 6.41748e+11 9.63744e+11 245.036 1.69539e+12 13.1122 8.188 232.594 635.039 0.00216439 1602.22 1
